//X,Y,Z,M3C2 distance,R,G,B,Nx,Ny,Nz
47593.832,36114.738,2028.402,0.111,26,20,23,-0.910950,-0.187338,0.367526
47593.883,36114.660,2029.213,0.106,24,18,21,-0.977162,0.175070,0.120438
47600.996,36110.723,2042.989,-0.183,91,80,88,-0.602592,0.253309,0.756781
47591.285,36114.789,2005.965,0.481,35,29,35,-0.949916,-0.299217,0.090157
47591.168,36114.930,2005.651,0.412,30,24,31,-0.900412,-0.300137,0.314922
47590.891,36115.453,2005.606,0.476,24,16,19,-0.854872,-0.476264,0.205830
47590.656,36115.641,2005.107,0.401,22,14,16,-0.900015,-0.377802,0.217346
47593.668,36114.141,2023.924,0.160,24,16,20,-0.914244,-0.390243,0.108937
47590.316,36115.418,2000.892,0.073,89,78,84,-0.993794,0.099268,0.050192
47590.418,36115.418,2001.732,0.103,44,36,39,-0.997507,-0.015867,0.068757
47590.398,36114.750,2002.813,0.196,22,15,18,-0.984525,0.166249,-0.055416
47593.172,36115.074,2023.763,0.226,24,17,20,-0.938936,-0.335805,0.075062
47590.402,36116.016,2003.043,0.301,31,23,26,-0.984272,0.026602,0.174647
47593.676,36114.566,2025.990,0.184,25,18,23,-0.918870,-0.390753,0.054679
47591.098,36115.531,2007.118,0.472,24,18,21,-0.980609,-0.169323,-0.098670
47590.941,36115.758,2007.635,0.565,23,17,19,-0.983127,0.036325,-0.179283
47590.914,36115.270,2007.636,0.509,23,16,19,-0.890715,0.087543,-0.446052
47591.051,36115.328,2007.357,0.472,23,17,20,-0.930132,-0.056731,-0.362817
47592.813,36114.125,2014.435,0.109,22,15,17,-0.827271,-0.473843,0.301821
47592.258,36114.984,2014.357,0.171,28,22,27,-0.796240,-0.502637,0.336687
47591.570,36115.418,2012.906,0.350,23,14,18,-0.862884,-0.427637,0.269366
47593.020,36113.945,2014.880,0.112,20,14,16,-0.949071,-0.264007,0.171943
47593.258,36113.863,2016.218,0.036,24,17,20,-0.957110,-0.289700,-0.003667
47590.164,36115.750,1998.356,0.041,32,25,26,-0.829398,0.387053,0.402851
47589.277,36115.844,1996.803,0.002,157,134,138,-0.797446,0.180754,0.575680
47590.801,36115.980,2009.805,0.566,22,15,18,-0.978611,-0.041719,0.201444
47591.285,36116.172,2011.884,0.480,27,18,23,-0.994279,-0.090389,0.056912
47591.328,36115.859,2013.048,0.350,23,16,20,-0.913780,-0.358934,0.190192
47594.082,36114.406,2029.739,0.073,24,17,21,-0.959910,-0.038596,0.277639
47599.191,36111.809,2040.761,-0.233,69,56,59,-0.654272,0.182338,0.733949
47594.289,36114.719,2030.362,0.125,24,18,23,-0.943169,0.213418,0.254725
47594.547,36115.465,2030.891,0.156,25,17,22,-0.968233,0.137220,0.209036
47594.855,36114.383,2033.700,0.072,42,35,42,-0.933552,0.254861,0.252045
47599.875,36110.402,2042.211,-0.256,59,47,50,-0.675093,0.363006,0.642242
47595.402,36114.473,2034.801,0.030,46,36,39,-0.779126,0.500520,0.377415
47595.613,36114.531,2035.302,0.023,50,39,42,-0.888886,0.334269,0.313283
47596.305,36113.719,2036.996,-0.097,48,38,42,-0.892953,0.225077,0.389840
47592.730,36115.219,2020.358,0.191,22,14,17,-0.989017,-0.063770,0.133338
47593.594,36115.309,2027.460,0.184,28,20,26,-0.994540,0.040841,0.096032
47593.645,36114.891,2026.918,0.165,25,18,23,-0.977089,-0.199331,0.074596
47590.648,36116.531,2008.957,0.645,23,16,19,-0.993649,-0.112098,0.009795
47590.855,36116.355,2010.480,0.604,25,17,21,-0.918733,0.057337,0.390695
47590.664,36116.004,2009.259,0.645,22,14,18,-0.989919,0.007795,0.141417
47590.785,36116.594,2009.823,0.718,23,16,20,-0.979419,0.029536,0.199664
47591.168,36116.352,2012.535,0.532,28,20,25,-0.997199,-0.057014,-0.048408
47591.531,36116.055,2013.914,0.418,24,15,18,-0.948832,-0.219171,0.227338
47598.504,36112.523,2040.083,-0.221,57,47,52,-0.564159,0.421879,0.709749
47594.625,36114.285,2032.361,0.054,26,18,23,-0.984521,0.104583,0.140646
47596.844,36113.836,2038.204,-0.089,39,30,34,-0.765665,0.079606,0.638295
47592.750,36115.879,2022.480,0.304,23,17,21,-0.941315,-0.335175,0.039810
47592.723,36116.086,2022.637,0.304,24,17,22,-0.953427,-0.203631,0.222511
47596.516,36114.043,2037.727,-0.055,37,29,34,-0.895470,-0.025356,0.444399
47592.652,36115.770,2019.899,0.225,26,18,23,-0.973135,-0.204145,0.106456
47592.617,36115.836,2020.585,0.225,24,17,21,-0.984465,-0.156321,0.079951
47593.496,36115.691,2026.886,0.184,25,18,23,-0.964815,-0.204421,0.165360
47590.488,36115.688,1998.955,0.064,66,55,58,-0.815912,0.400771,0.416738
47590.230,36116.477,1998.521,0.091,40,33,34,-0.956161,-0.038950,0.290241
47590.602,36115.887,1999.450,0.103,112,95,103,-0.997218,-0.052712,0.052712
47590.398,36115.918,2001.178,0.117,69,58,62,-0.997236,-0.041955,0.061319
47590.438,36115.969,2004.570,0.367,23,14,16,-0.972571,-0.190973,0.132796
47591.023,36115.816,2006.713,0.536,26,19,23,-0.959318,-0.272083,0.075366
47590.820,36116.406,2006.765,0.597,25,19,23,-0.960737,-0.275733,-0.030912
47590.648,36116.801,2007.355,0.703,25,18,22,-0.911308,-0.406376,-0.066154
47590.875,36116.395,2007.577,0.650,25,17,22,-0.906763,-0.421044,-0.022438
47592.887,36114.430,2014.947,0.112,21,14,17,-0.814600,-0.428821,0.390562
47592.641,36115.270,2015.203,0.163,23,15,19,-0.763338,-0.429888,0.482194
47592.719,36115.098,2015.981,0.163,22,15,17,-0.882240,-0.453274,-0.127260
47591.711,36115.684,2014.114,0.324,24,16,20,-0.843579,-0.471728,0.256608
47590.551,36116.941,2008.450,0.737,25,19,24,-0.984068,-0.172417,0.043397
47590.457,36117.242,2008.121,0.737,26,19,23,-0.947191,-0.290722,0.135313
47591.094,36116.945,2010.816,0.726,29,23,28,-0.909208,0.069105,0.410566
47591.285,36116.520,2011.353,0.639,31,23,28,-0.935001,0.056389,0.350134
47591.293,36116.723,2011.550,0.639,33,25,30,-0.999211,-0.023668,-0.031901
47591.207,36116.840,2012.238,0.601,33,26,32,-0.998178,0.037048,0.047633
47594.336,36115.516,2030.169,0.164,32,26,30,-0.961655,0.196552,0.191276
47595.602,36115.059,2035.120,0.034,49,39,42,-0.934881,0.100886,0.340323
47595.746,36114.703,2035.739,-0.004,49,39,42,-0.913336,0.178108,0.366189
47592.656,36116.746,2021.984,0.404,25,18,21,-0.976335,0.054442,0.209301
47590.598,36117.020,2007.036,0.703,25,19,23,-0.917300,-0.336296,-0.213226
47591.629,36116.094,2014.360,0.418,25,16,19,-0.901665,-0.116389,0.416477
47600.133,36112.949,2041.641,-0.210,52,41,41,-0.727634,0.009739,0.685896
47602.207,36110.625,2043.862,-0.193,136,117,117,-0.330181,0.165787,0.929244
47600.996,36111.727,2042.509,-0.190,87,74,82,-0.703898,0.186371,0.685415
47595.422,36115.465,2034.515,0.064,45,35,39,-0.899825,0.063981,0.431535
47592.535,36116.262,2020.064,0.327,28,21,25,-0.969337,-0.147647,0.196435
47592.637,36116.082,2020.958,0.280,23,16,19,-0.979483,-0.170826,0.106920
47592.980,36116.082,2023.688,0.286,24,18,21,-0.969813,-0.243352,-0.015584
47593.195,36116.281,2026.502,0.240,23,16,20,-0.906753,-0.259281,0.332525
47592.879,36116.473,2026.073,0.275,23,16,20,-0.876335,-0.174097,0.449140
47592.281,36115.621,2018.434,0.175,24,16,19,-0.938336,-0.320903,0.128632
47589.969,36116.207,1997.674,0.040,54,54,60,-0.831762,0.034715,0.554045
47590.543,36116.508,2000.024,0.119,78,66,71,-0.996965,-0.018127,-0.075705
47590.523,36116.148,2000.127,0.119,107,92,102,-0.950808,0.013672,-0.309479
47592.820,36116.406,2025.829,0.319,22,16,19,-0.909116,-0.390426,0.145177
47590.395,36116.508,2004.178,0.402,26,19,20,-0.998078,-0.061533,-0.007300
47590.695,36116.195,2005.884,0.532,26,20,24,-0.938978,-0.166349,0.301078
47590.770,36116.500,2006.347,0.611,26,19,23,-0.956523,-0.215385,0.196656
47590.613,36116.867,2005.907,0.611,27,19,24,-0.971926,-0.065454,0.226001
47590.434,36116.840,2005.346,0.546,28,20,25,-0.966536,-0.018191,0.255884
47591.934,36116.215,2014.688,0.410,26,18,20,-0.788763,-0.122828,0.602301
47591.828,36116.609,2016.861,0.327,27,17,22,-0.881525,-0.467664,-0.064838
47592.148,36115.965,2017.431,0.259,25,18,21,-0.894990,-0.444120,-0.041847
47590.449,36116.031,2002.317,0.179,37,29,32,-0.982314,-0.180859,-0.048466
47590.348,36116.438,2001.803,0.193,42,34,37,-0.986557,-0.142962,0.079161
47590.348,36116.395,2002.543,0.261,35,27,30,-0.984527,-0.151926,0.087327
47594.086,36115.887,2028.657,0.201,25,18,23,-0.909782,0.203295,0.361894
47590.508,36118.016,2009.267,0.842,32,22,25,-0.978268,-0.178876,0.104858
47591.227,36117.484,2012.168,0.645,32,25,30,-0.988357,-0.095193,0.118697
47591.438,36117.328,2012.926,0.645,35,28,35,-0.957295,-0.212287,0.196266
47591.691,36116.609,2014.446,0.410,25,16,19,-0.898609,-0.171095,0.404015
47591.996,36116.523,2014.834,0.410,26,18,20,-0.892143,-0.345201,0.291404
47598.973,36113.406,2040.121,-0.167,36,27,30,-0.802483,0.203296,0.560974
47594.680,36115.902,2031.334,0.172,25,17,22,-0.976333,0.128761,0.173765
47594.781,36115.715,2031.860,0.188,24,16,21,-0.982524,0.097890,0.158316
47591.875,36116.473,2017.530,0.259,26,18,21,-0.944315,-0.321719,0.069033
47591.840,36117.004,2018.184,0.415,28,20,23,-0.987405,-0.023972,0.156387
47591.844,36117.336,2017.958,0.431,31,22,26,-0.979985,0.068707,0.186836
47591.953,36116.887,2018.610,0.391,28,19,21,-0.947083,-0.088009,0.308689
47597.313,36114.078,2038.452,-0.069,40,32,34,-0.547760,0.237414,0.802243
47593.340,36116.520,2026.780,0.260,25,18,21,-0.875740,0.244847,0.416089
47592.789,36116.777,2023.135,0.367,24,17,20,-0.988702,-0.082878,0.124901
47593.508,36116.484,2027.324,0.286,27,19,23,-0.891366,0.269344,0.364582
47593.719,36116.887,2027.455,0.286,34,25,29,-0.906940,0.262265,0.329663
47593.875,36116.293,2028.067,0.232,27,19,23,-0.875310,0.139877,0.462890
47593.527,36116.262,2027.453,0.232,25,16,21,-0.897746,0.072642,0.434482
47590.504,36117.637,2006.608,0.706,27,19,24,-0.919248,-0.297784,-0.257504
47590.250,36117.766,2007.188,0.763,27,20,24,-0.918954,-0.337662,-0.203737
47591.648,36117.039,2016.486,0.488,31,22,26,-0.922384,-0.376787,-0.085081
47590.695,36117.859,2009.868,0.847,28,20,24,-0.912925,-0.275188,0.301396
47591.242,36117.484,2011.789,0.688,34,27,33,-0.994393,-0.074775,-0.074775
47601.574,36111.629,2043.214,-0.180,93,79,88,-0.620126,0.208771,0.756213
47594.785,36116.332,2032.779,0.176,33,26,31,-0.995242,0.092860,-0.029497
47591.938,36117.469,2018.483,0.500,34,25,27,-0.975576,0.072401,0.207387
47592.582,36117.520,2021.691,0.482,27,20,24,-0.976456,-0.039537,0.212065
47590.188,36117.352,2003.035,0.366,39,30,32,-0.937067,-0.152291,0.314185
47590.484,36117.246,2005.354,0.582,29,21,25,-0.975354,0.057231,0.213092
47590.453,36117.539,2004.927,0.582,31,22,25,-0.977116,0.012903,0.212315
47592.145,36116.129,2015.052,0.287,26,19,20,-0.915012,-0.316568,0.250074
47592.246,36116.004,2015.466,0.258,28,20,23,-0.894875,-0.445431,0.028090
47592.465,36115.629,2015.478,0.258,25,16,19,-0.852408,-0.522792,-0.009456
47590.598,36117.773,2005.921,0.667,30,21,25,-0.982049,-0.073144,0.173867
47593.508,36117.215,2026.589,0.327,39,27,31,-0.883280,0.255568,0.393067
47590.207,36118.441,2006.727,0.735,31,22,25,-0.951546,-0.264393,-0.157025
47590.328,36117.660,2008.240,0.771,30,22,27,-0.977506,-0.167679,0.127933
47591.621,36117.309,2016.281,0.488,35,25,29,-0.988874,-0.120253,-0.087563
47591.703,36117.594,2017.202,0.571,35,27,31,-0.992678,0.030081,0.116982
47591.426,36117.355,2013.239,0.639,33,27,32,-0.870511,-0.488538,-0.059510
47591.207,36117.715,2011.355,0.801,34,29,33,-0.959198,-0.249941,0.132168
47599.195,36113.547,2040.487,-0.167,42,32,35,-0.837017,0.108422,0.536327
47591.297,36117.789,2014.247,0.586,30,21,23,-0.937461,-0.204158,0.281933
47591.441,36117.227,2014.150,0.523,28,20,23,-0.949526,-0.266083,0.166133
47591.164,36117.871,2013.645,0.639,30,23,26,-0.966119,-0.231613,0.113887
47591.559,36117.367,2014.663,0.524,28,18,21,-0.919412,-0.236666,0.314120
47603.711,36110.203,2044.471,-0.224,152,142,148,-0.330558,0.103049,0.938143
47602.141,36111.520,2043.672,-0.180,104,90,97,-0.533526,0.191948,0.823715
47594.707,36116.359,2031.347,0.217,29,22,27,-0.980266,0.088894,0.176570
47594.863,36116.504,2031.847,0.239,32,25,30,-0.977185,0.138528,0.160992
47594.836,36116.496,2033.237,0.205,35,28,33,-0.959556,0.245468,0.137830
47596.480,36115.605,2037.106,0.029,45,36,38,-0.889646,0.307550,0.337555
47597.855,36114.359,2038.759,-0.091,39,31,34,-0.549866,0.258484,0.794250
47592.711,36117.672,2022.364,0.447,30,22,27,-0.986537,-0.154911,0.052413
47592.766,36117.340,2022.233,0.447,26,18,23,-0.993880,-0.020820,0.108483
47594.027,36117.398,2027.991,0.333,45,35,39,-0.840209,0.217269,0.496833
47593.871,36116.754,2027.896,0.291,34,25,28,-0.869596,0.178039,0.460548
47590.340,36118.824,2005.818,0.717,41,30,33,-0.925887,-0.334776,-0.175092
47594.383,36116.582,2029.245,0.249,32,26,32,-0.960952,0.191662,0.199593
47590.551,36118.242,2009.914,0.876,35,26,29,-0.851251,-0.330267,0.407794
47590.734,36118.059,2010.029,0.847,30,22,26,-0.946207,-0.201292,0.253326
47590.777,36118.309,2010.434,0.910,35,27,30,-0.946355,-0.152551,0.284852
47590.957,36118.109,2011.855,0.779,36,28,33,-0.910037,-0.413413,-0.030379
47591.781,36118.094,2017.468,0.571,41,32,36,-0.952557,0.164788,0.255891
47592.000,36118.383,2018.061,0.576,38,29,34,-0.938947,0.289013,0.186683
47591.996,36117.961,2018.491,0.500,38,29,33,-0.950914,0.204833,0.231963
47592.492,36117.188,2021.003,0.449,28,20,24,-0.990194,-0.094028,0.103315
47592.340,36117.656,2019.597,0.490,33,25,30,-0.947127,0.093527,0.306927
47592.766,36117.254,2025.217,0.354,32,23,27,-0.995898,0.087587,0.022708
47599.305,36113.922,2040.566,-0.130,42,34,37,-0.896903,0.110885,0.428099
47601.555,36112.270,2042.894,-0.167,78,62,68,-0.701483,0.233828,0.673235
47596.070,36115.500,2035.950,0.073,44,35,39,-0.908950,0.242871,0.338857
47590.105,36118.438,2003.651,0.552,49,38,39,-0.935395,-0.334360,0.115063
47589.980,36118.484,2003.320,0.531,44,34,35,-0.896858,-0.328699,0.295978
47589.715,36118.777,2002.348,0.508,39,30,34,-0.984336,-0.168172,0.052921
47590.512,36118.246,2005.479,0.662,35,23,27,-0.983341,-0.127313,0.129738
47590.074,36117.516,2001.301,0.325,45,36,40,-0.957853,-0.168720,-0.232489
47590.441,36118.508,2005.664,0.717,36,25,29,-0.942001,-0.335074,0.018966
47590.191,36118.984,2005.197,0.683,44,32,35,-0.913466,-0.331511,0.235967
47594.473,36116.734,2030.039,0.287,31,24,30,-0.971776,0.205981,0.114996
47594.586,36117.578,2029.672,0.338,38,30,35,-0.954509,0.254269,0.155757
47590.328,36118.613,2009.069,0.852,37,27,31,-0.974335,-0.225028,0.005891
47590.473,36118.398,2008.854,0.852,36,26,29,-0.947587,-0.319200,0.013769
47590.461,36118.527,2009.875,0.876,39,30,32,-0.948452,0.039466,0.314453
47590.988,36118.254,2011.374,0.869,37,29,33,-0.955675,-0.278793,-0.094660
47591.086,36118.199,2013.108,0.749,35,27,32,-0.976445,-0.059436,0.207419
47594.891,36116.789,2032.813,0.229,32,27,32,-0.924288,0.380895,0.024700
47597.164,36115.625,2037.933,0.003,47,37,42,-0.577404,0.320065,0.751108
47596.734,36115.824,2037.334,0.029,44,35,39,-0.699638,0.411844,0.583859
47592.824,36117.570,2025.500,0.389,30,22,25,-0.951769,0.304617,0.036655
47597.590,36115.121,2038.238,-0.015,42,33,37,-0.546041,0.223031,0.807525
47593.012,36117.629,2026.044,0.384,36,25,27,-0.712345,0.275695,0.645413
47590.043,36119.289,2006.296,0.783,42,32,36,-0.972459,-0.183842,-0.143270
47590.250,36119.035,2005.508,0.717,46,34,37,-0.945711,-0.322895,0.037012
47593.590,36118.121,2026.424,0.388,37,28,32,-0.734966,0.209768,0.644843
47593.352,36118.133,2026.217,0.384,36,27,29,-0.701783,0.290670,0.650394
47590.199,36118.477,2007.897,0.823,36,27,30,-0.988795,-0.019211,0.148037
47590.922,36118.262,2012.569,0.779,34,26,30,-0.963140,-0.263583,0.053716
47591.469,36118.891,2014.588,0.724,40,31,35,-0.972871,0.027659,0.229689
47591.285,36118.051,2014.204,0.725,29,21,23,-0.954251,0.086750,0.286146
47591.648,36118.383,2016.023,0.652,40,32,35,-0.994790,0.052124,0.087613
47591.754,36118.742,2016.158,0.652,39,31,35,-0.923895,0.314608,0.217806
47591.723,36118.379,2016.940,0.628,42,34,38,-0.979423,0.172839,0.104194
47602.105,36111.848,2043.587,-0.193,85,70,78,-0.653099,0.254598,0.713191
47594.680,36116.785,2030.859,0.281,30,24,29,-0.960686,0.172634,0.217439
47594.914,36117.113,2031.698,0.244,32,25,30,-0.926209,0.302117,0.225524
47594.801,36116.766,2031.525,0.259,32,25,30,-0.962680,0.152827,0.223363
47601.164,36112.887,2042.533,-0.185,63,48,49,-0.620353,-0.018042,0.784115
47595.195,36116.844,2033.814,0.179,40,32,36,-0.886761,0.431044,0.166903
47592.488,36117.848,2021.219,0.545,28,23,27,-0.997225,-0.065480,0.035423
47592.496,36118.750,2020.556,0.589,27,20,26,-0.994888,0.063220,-0.078748
47592.500,36118.145,2021.599,0.559,29,23,26,-0.979675,-0.027050,0.198758
47592.703,36117.965,2022.836,0.447,33,24,30,-0.999769,0.017081,0.013062
47593.000,36118.000,2025.210,0.384,28,21,25,-0.853586,0.520809,0.012175
47593.293,36118.293,2024.995,0.435,24,18,24,-0.637872,0.770131,-0.004133
47590.258,36118.031,1998.454,0.195,33,26,27,-0.986194,-0.014787,0.164934
47590.363,36118.172,1999.366,0.254,49,39,41,-0.996398,0.078805,0.031306
47590.281,36118.484,2000.194,0.347,46,37,40,-0.987641,-0.007883,-0.156536
47590.262,36119.168,2000.417,0.440,41,34,38,-0.921564,-0.173057,-0.347521
47590.027,36118.648,2003.779,0.552,50,40,43,-0.950522,-0.218308,0.221020
47590.051,36118.867,2004.021,0.620,49,39,43,-0.955853,-0.177802,0.233950
47590.035,36119.125,2004.425,0.688,49,38,42,-0.976849,-0.211114,0.034589
47589.945,36119.379,2004.125,0.688,49,39,44,-0.980134,-0.136506,0.143884
47594.359,36117.719,2028.240,0.396,49,40,44,-0.791462,0.425674,0.438622
47589.953,36119.922,2003.604,0.662,41,33,37,-0.980051,0.176531,0.091309
47593.828,36117.879,2027.099,0.391,48,38,43,-0.909147,0.209581,0.359901
47593.914,36117.656,2027.396,0.329,48,38,42,-0.895032,0.287423,0.341036
47594.070,36117.648,2027.902,0.387,47,39,41,-0.806186,0.424730,0.411908
47590.328,36118.840,2009.073,0.871,39,29,34,-0.975623,0.139375,0.169510
47590.621,36118.918,2010.121,0.886,40,31,34,-0.952546,-0.003697,0.304371
47590.965,36118.352,2011.150,0.902,37,29,32,-0.954695,-0.183441,0.234322
47590.914,36119.145,2012.507,0.876,40,32,36,-0.948578,0.177773,0.261911
47604.508,36111.277,2044.545,-0.258,122,110,120,-0.227014,0.070709,0.971321
47591.250,36118.750,2013.852,0.790,38,30,33,-0.975837,-0.095234,0.196652
47603.781,36111.461,2044.325,-0.262,123,113,119,-0.357267,0.158318,0.920487
47591.785,36118.637,2016.993,0.628,40,31,36,-0.894686,0.368226,0.252878
47598.152,36115.566,2038.668,0.003,46,36,40,-0.628223,0.085601,0.773310
47598.496,36115.309,2038.958,-0.026,43,34,38,-0.682967,0.114075,0.721486
47592.500,36118.793,2018.802,0.632,28,23,27,-0.776160,0.586398,0.231759
47592.535,36118.551,2019.546,0.563,30,23,29,-0.890306,0.453908,-0.036367
47592.543,36118.582,2019.870,0.633,29,22,28,-0.945382,0.318595,-0.068921
47592.617,36119.535,2020.484,0.674,27,21,26,-0.978012,0.178829,-0.107298
47592.883,36118.855,2023.121,0.507,30,23,27,-0.927598,0.331585,0.172088
47592.754,36118.598,2022.766,0.508,29,23,26,-0.958806,0.226772,0.171073
47593.316,36118.398,2024.526,0.472,29,21,27,-0.675130,0.671907,0.304533
47594.402,36117.578,2028.546,0.396,50,41,45,-0.952126,0.243755,0.184500
47594.703,36117.621,2030.193,0.324,37,30,34,-0.907492,0.352833,0.227962
47594.879,36117.984,2030.038,0.366,40,32,38,-0.836724,0.506876,0.207290
47594.805,36117.172,2031.164,0.273,32,26,30,-0.948841,0.268591,0.166013
47590.699,36119.301,2010.190,0.886,38,30,34,-0.949360,0.230189,0.213844
47590.875,36119.148,2011.210,0.892,41,32,35,-0.997132,-0.075076,0.009517
47590.910,36118.406,2011.734,0.869,38,30,35,-0.991585,-0.118990,-0.050996
47590.293,36119.035,2008.492,0.835,40,31,36,-0.959579,0.273258,0.067361
47591.328,36118.805,2014.289,0.724,41,32,35,-0.954585,0.059901,0.291856
47599.816,36114.664,2041.276,-0.096,40,32,35,-0.812088,0.318187,0.489152
47596.621,36116.090,2036.992,0.056,43,34,37,-0.782218,0.269133,0.561875
47599.180,36114.891,2039.800,-0.080,36,26,30,-0.867796,0.140528,0.476636
47592.961,36118.723,2023.509,0.507,31,23,28,-0.882560,0.312290,0.351515
47596.500,36116.641,2036.658,0.056,40,32,35,-0.807370,0.362917,0.465237
47593.852,36118.711,2024.989,0.483,21,15,19,-0.688834,0.718209,0.098405
47590.465,36118.914,1999.050,0.327,49,38,40,-0.978540,-0.186912,0.086737
47589.688,36119.012,2002.103,0.508,39,30,34,-0.991021,-0.132656,-0.016721
47589.680,36120.090,2002.256,0.580,37,30,34,-0.958543,0.239305,0.154689
47589.699,36119.402,2002.768,0.614,38,27,34,-0.993413,-0.018661,0.113062
47590.188,36119.672,2000.167,0.470,39,32,36,-0.951222,-0.142750,-0.273493
47590.340,36118.930,1999.568,0.324,49,39,40,-0.986894,-0.083715,-0.137953
47593.953,36118.191,2027.152,0.391,45,37,41,-0.832714,0.360475,0.420292
47593.957,36118.359,2026.981,0.444,41,33,38,-0.742634,0.587986,0.320573
47593.813,36118.309,2026.629,0.440,36,28,32,-0.760577,0.550651,0.343955
47590.035,36119.816,2004.810,0.754,46,37,39,-0.968809,0.217696,0.118396
47594.520,36118.484,2027.707,0.414,45,37,42,-0.746963,0.513845,0.421911
47590.133,36119.773,2005.387,0.764,45,35,37,-0.957943,0.285265,0.031142
47590.891,36119.477,2012.140,0.897,41,32,36,-0.973694,0.221128,0.054976
47590.469,36119.266,2009.250,0.842,37,29,33,-0.943390,0.318874,0.091296
47591.906,36119.184,2016.036,0.707,32,24,29,-0.833585,0.434845,0.340655
47591.910,36118.961,2016.553,0.652,33,26,31,-0.900534,0.417252,0.122225
47591.836,36119.371,2015.746,0.707,32,24,29,-0.853305,0.383909,0.352824
47598.895,36115.406,2039.366,-0.024,38,28,33,-0.696270,0.237329,0.677409
47595.418,36117.488,2033.171,0.224,37,29,33,-0.897943,0.416953,0.140882
