//X,Y,Z,M3C2 distance,R,G,B,Nx,Ny,Nz
47689.234,36047.047,2033.027,1.270,52,46,49,0.598755,-0.464580,0.652425
47691.535,36038.273,2025.731,0.875,50,44,46,0.557076,-0.506585,0.658056
47687.828,36052.375,2037.165,0.212,36,31,33,0.678178,-0.193103,0.709074
47689.699,36043.715,2030.331,1.174,43,39,42,0.611999,-0.384355,0.691179
47684.762,36061.672,2047.352,0.616,56,50,51,0.612551,-0.578802,0.538303
47686.313,36056.895,2041.048,-0.496,46,40,41,0.722778,-0.421758,0.547459
47687.648,36051.449,2037.101,0.389,37,32,35,0.747743,-0.159256,0.644606
47687.977,36049.703,2036.294,0.730,52,48,50,0.690925,-0.318764,0.648855
47688.309,36046.664,2033.710,1.360,46,41,42,0.634263,-0.446829,0.630916
47686.570,36054.324,2039.033,-0.102,35,29,32,0.732798,-0.244266,0.635092
47686.063,36055.965,2040.721,-0.436,40,36,37,0.706424,-0.418561,0.570764
47686.977,36052.477,2037.936,0.124,35,30,33,0.765514,-0.085703,0.637686
47686.887,36051.852,2037.983,0.289,36,32,35,0.835326,-0.043231,0.548052
47683.395,36059.902,2047.397,0.483,60,53,53,0.641037,-0.573737,0.509801
47689.625,36042.695,2029.915,1.156,44,38,42,0.601111,-0.361977,0.712488
47684.520,36062.406,2048.305,0.672,59,52,53,0.523036,-0.529764,0.667670
47690.359,36038.172,2026.679,0.952,49,43,46,0.553221,-0.502775,0.664201
47683.242,36063.227,2049.660,0.744,52,46,46,0.533136,-0.479655,0.696920
47685.867,36054.105,2039.711,-0.113,31,26,28,0.782590,-0.061520,0.619491
47686.637,36051.996,2038.363,0.151,38,34,37,0.876858,-0.012048,0.480598
47691.258,36040.254,2027.380,0.894,59,53,55,0.545934,-0.436415,0.715190
47683.211,36064.707,2050.819,0.811,59,53,54,0.562800,-0.345465,0.750940
47684.055,36060.891,2047.219,0.609,56,50,51,0.630964,-0.590582,0.503088
47685.609,36056.277,2041.590,-0.417,54,47,48,0.665915,-0.448950,0.595819
47686.219,36052.313,2038.914,0.042,36,32,36,0.860780,0.104207,0.498196
47687.047,36050.035,2037.439,0.545,45,41,44,0.860332,-0.172657,0.479602
47687.277,36048.848,2036.552,0.713,43,39,41,0.809129,-0.355889,0.467603
47685.453,36058.195,2042.939,-0.007,66,57,57,0.648113,-0.377654,0.661307
47683.836,36059.715,2045.922,0.443,54,47,48,0.682326,-0.595998,0.423341
47682.563,36063.949,2050.926,0.773,57,51,52,0.562950,-0.430100,0.705763
47682.555,36063.156,2050.286,0.751,51,45,47,0.557835,-0.454594,0.694380
47683.676,36061.840,2048.376,0.674,61,54,53,0.552915,-0.499136,0.667195
47686.629,36051.082,2038.668,0.229,43,40,43,0.950961,0.076544,0.299689
47685.027,36056.227,2042.243,-0.345,65,57,57,0.605280,-0.461086,0.648873
47689.441,36040.707,2029.036,1.130,51,46,49,0.584653,-0.409091,0.700589
47688.867,36042.605,2030.535,1.258,41,37,40,0.613595,-0.361612,0.701953
47685.227,36053.914,2040.534,-0.117,37,32,33,0.743604,0.009729,0.668549
47685.543,36052.699,2040.315,-0.051,41,36,37,0.823796,0.241749,0.512755
47685.250,36054.781,2040.845,-0.344,41,36,37,0.709775,-0.265173,0.652612
47686.832,36049.098,2037.408,0.781,35,32,35,0.933568,-0.176171,0.312114
47686.742,36049.391,2038.054,0.573,34,31,34,0.963807,-0.149984,0.220411
47686.375,36050.750,2040.654,0.163,38,35,37,0.904894,0.278089,0.322231
47686.535,36050.680,2040.084,0.255,39,36,38,0.943828,0.213567,0.252147
47686.203,36051.852,2040.018,0.058,39,35,38,0.869568,0.307176,0.386645
47686.434,36051.129,2040.148,0.158,39,36,38,0.918204,0.263785,0.295497
47687.594,36047.883,2035.377,0.963,42,38,40,0.700141,-0.450684,0.553793
47685.570,36052.309,2040.719,0.041,42,36,38,0.801872,0.342748,0.489413
47684.254,36054.094,2041.467,-0.169,43,38,39,0.680473,-0.041198,0.731615
47684.418,36055.086,2041.777,-0.321,43,38,39,0.582682,-0.375871,0.720557
47686.563,36048.406,2037.486,0.866,34,31,35,0.942340,-0.239390,0.233855
47688.406,36043.695,2031.669,1.456,41,37,40,0.642737,-0.416866,0.642737
47685.594,36052.098,2040.984,0.041,39,35,37,0.795883,0.344295,0.498027
47684.445,36055.754,2042.315,-0.329,53,47,47,0.570273,-0.459898,0.680649
47685.020,36053.422,2040.830,-0.106,41,35,36,0.744683,0.104698,0.659155
47686.449,36047.691,2037.253,0.960,37,34,38,0.960533,-0.227945,0.159430
47686.535,36048.309,2037.750,0.866,34,31,35,0.970910,-0.206874,0.120571
47685.332,36051.832,2041.656,0.059,41,37,39,0.709244,0.405046,0.576984
47685.758,36051.102,2041.505,0.128,39,35,38,0.785097,0.372397,0.494917
47686.414,36050.109,2041.185,0.285,38,35,38,0.910509,0.133279,0.391421
47684.477,36056.867,2043.225,-0.208,69,60,59,0.583954,-0.437549,0.683775
47686.719,36049.082,2038.619,0.631,35,32,35,0.982483,-0.108085,0.151805
47686.770,36048.379,2038.888,0.720,41,37,41,0.977995,-0.162792,0.130482
47686.770,36049.082,2039.727,0.477,42,38,40,0.984953,-0.087153,0.149235
47686.465,36047.484,2036.654,1.049,35,32,36,0.924325,-0.319467,0.208719
47690.184,36035.023,2023.991,1.260,44,37,41,0.570532,-0.587462,0.573918
47683.402,36053.934,2042.061,-0.081,39,34,36,0.657065,0.058692,0.751545
47685.125,36052.508,2041.227,-0.037,42,36,37,0.741819,0.324849,0.586667
47685.672,36050.523,2042.376,0.241,36,32,35,0.717307,0.265610,0.644145
47685.785,36050.000,2042.524,0.384,38,34,38,0.733294,0.107707,0.671326
47684.047,36056.996,2043.508,-0.208,69,60,59,0.558219,-0.448242,0.698191
47683.316,36057.949,2044.705,0.104,57,49,48,0.620875,-0.482903,0.617510
47681.836,36061.715,2049.807,0.670,49,44,44,0.583998,-0.456824,0.671013
47682.570,36059.711,2048.177,0.559,72,64,63,0.585999,-0.548846,0.596132
47682.461,36060.098,2048.540,0.589,69,61,60,0.590048,-0.495909,0.637117
47686.578,36046.480,2035.585,1.228,30,28,32,0.846086,-0.380035,0.373779
47687.297,36046.719,2034.761,1.221,36,32,36,0.716806,-0.435381,0.544640
47689.391,36035.953,2025.638,1.206,41,35,39,0.603417,-0.529046,0.596656
47684.383,36053.555,2041.409,-0.049,41,36,37,0.695271,0.111184,0.710096
47685.238,36050.672,2042.641,0.241,37,33,36,0.649530,0.287076,0.704058
47685.879,36049.195,2042.207,0.502,37,33,37,0.801800,-0.094244,0.590114
47683.234,36054.668,2042.355,-0.205,43,37,38,0.604585,-0.235897,0.760808
47686.453,36047.246,2037.745,1.052,36,33,37,0.965972,-0.244342,0.084823
47686.348,36046.508,2038.616,1.132,38,34,38,0.965627,-0.249883,0.071574
47686.156,36047.305,2039.690,0.983,41,37,40,0.937669,-0.213170,0.274474
47686.219,36049.336,2041.514,0.458,40,36,39,0.875387,-0.067978,0.478619
47689.895,36033.957,2023.192,1.368,34,30,33,0.703189,-0.502755,0.502755
47688.980,36039.055,2028.395,1.175,43,38,40,0.565841,-0.462354,0.682681
47688.512,36038.207,2028.186,1.214,39,34,37,0.578167,-0.467561,0.668663
47684.719,36052.395,2041.674,0.029,43,37,38,0.667214,0.362296,0.650820
47685.352,36049.484,2042.886,0.384,38,35,38,0.692714,0.023887,0.720816
47686.285,36046.660,2036.855,1.158,33,29,34,0.932281,-0.329122,0.150101
47686.289,36046.086,2039.104,1.196,41,37,40,0.953174,-0.276302,0.122948
47686.148,36046.992,2040.216,0.983,39,34,37,0.895281,-0.243363,0.373157
47686.320,36045.441,2035.188,1.283,27,24,29,0.839765,-0.409680,0.356311
47686.332,36046.520,2036.190,1.195,31,28,33,0.886669,-0.367570,0.280553
47689.082,36032.875,2023.339,1.230,35,31,34,0.782384,-0.304349,0.543366
47681.020,36061.973,2050.927,0.621,63,59,60,0.576775,-0.489334,0.654127
47682.168,36059.902,2048.651,0.535,69,61,60,0.537645,-0.500797,0.678337
47683.102,36055.246,2042.896,-0.215,47,42,42,0.599710,-0.401459,0.692227
47682.742,36054.633,2042.727,-0.108,41,35,37,0.664323,-0.143108,0.733618
47684.172,36051.750,2042.545,0.142,41,36,38,0.544372,0.425239,0.723071
47684.715,36050.184,2043.139,0.284,39,35,38,0.591025,0.208325,0.779289
47685.785,36044.859,2038.849,1.306,40,37,40,0.939691,-0.331734,0.083264
47686.082,36045.488,2035.840,1.233,27,25,29,0.857647,-0.381692,0.344604
47686.164,36046.027,2039.541,1.196,39,36,39,0.928258,-0.265826,0.260140
47686.086,36046.496,2040.022,0.983,37,33,35,0.912869,-0.259783,0.314933
47689.039,36034.160,2024.413,1.156,38,33,36,0.669883,-0.488561,0.559075
47687.711,36038.777,2029.346,1.313,32,27,32,0.616534,-0.439427,0.653292
47682.973,36054.035,2042.442,-0.108,38,33,35,0.665410,-0.015345,0.746320
47683.418,36051.516,2043.309,0.190,43,39,40,0.572003,0.375326,0.729345
47684.129,36050.445,2043.222,0.222,39,35,38,0.562648,0.301248,0.769855
47685.711,36045.121,2037.026,1.237,28,27,31,0.936056,-0.351181,0.021709
47685.230,36047.699,2042.003,0.783,36,32,34,0.754170,-0.299426,0.584442
47685.816,36044.574,2035.371,1.300,26,23,28,0.853929,-0.415383,0.313468
47688.414,36034.629,2025.502,1.134,37,32,36,0.628310,-0.493552,0.601359
47681.145,36060.930,2049.761,0.601,47,42,43,0.576061,-0.459179,0.676246
47681.574,36059.418,2048.539,0.485,58,51,50,0.529500,-0.519414,0.670700
47688.617,36032.754,2023.716,1.195,36,32,35,0.756213,-0.288157,0.587458
47680.379,36060.418,2050.103,0.535,44,39,40,0.562293,-0.485083,0.669717
47682.043,36055.328,2043.933,-0.037,44,38,39,0.686955,-0.308726,0.657861
47682.520,36054.230,2043.014,-0.108,36,32,33,0.684070,-0.101507,0.722319
47684.355,36049.316,2043.354,0.392,38,33,35,0.612423,0.070278,0.787400
47685.441,36044.094,2037.937,1.301,31,29,33,-0.942205,0.334978,0.006273
47685.660,36044.793,2039.335,1.306,38,35,38,0.926338,-0.334939,0.172375
47685.906,36041.957,2032.944,1.356,30,27,32,0.666070,-0.420239,0.616239
47681.656,36057.504,2045.987,0.200,44,38,39,0.654186,-0.529740,0.539830
47680.266,36059.148,2049.364,0.470,48,41,41,0.548415,-0.501456,0.669166
47681.484,36059.043,2048.170,0.447,56,49,49,0.573957,-0.580730,0.577344
47682.484,36053.391,2043.224,0.041,33,29,30,0.677246,0.153024,0.719668
47682.523,36052.371,2043.414,0.202,43,38,39,0.643731,0.290562,0.707944
47683.727,36050.117,2043.473,0.285,40,35,37,0.568459,0.241401,0.786498
47684.527,36048.586,2043.215,0.550,42,37,39,0.674963,-0.101465,0.730842
47685.957,36043.727,2034.338,1.258,26,23,28,0.768760,-0.442322,0.461909
47685.430,36045.418,2040.380,1.228,36,32,34,0.870259,-0.284011,0.402476
47685.148,36046.922,2041.748,1.006,39,35,37,0.795851,-0.292709,0.530040
47681.309,36056.512,2045.482,0.120,45,38,39,0.700932,-0.444534,0.557749
47688.410,36036.102,2026.685,1.218,36,31,35,0.574720,-0.507304,0.642136
47682.094,36054.914,2043.575,-0.092,40,35,37,0.691706,-0.227432,0.685432
47682.672,36051.809,2043.550,0.200,47,41,42,0.630575,0.337284,0.699010
47684.070,36049.125,2043.589,0.593,40,35,36,0.621076,0.046687,0.782358
47685.039,36042.773,2039.035,1.280,32,30,33,0.915074,-0.375307,0.147593
47685.461,36043.824,2039.058,1.280,35,32,36,0.930809,-0.344795,0.121291
47685.203,36043.762,2035.992,1.208,26,23,28,0.881210,-0.456976,0.121006
47685.234,36043.668,2039.703,1.280,35,32,35,0.889322,-0.357223,0.285480
47686.621,36038.770,2030.429,1.555,28,23,28,0.630314,-0.424090,0.650271
47681.438,36055.266,2044.457,-0.037,44,39,40,0.728382,-0.261836,0.633168
47682.969,36050.887,2043.845,0.277,44,38,40,0.601795,0.365669,0.710020
47682.957,36050.719,2044.043,0.348,44,38,39,0.617073,0.355185,0.702186
47683.813,36048.570,2043.838,0.686,49,43,44,0.638749,0.038071,0.768473
47682.598,36050.492,2044.654,0.338,53,47,47,0.624222,0.329135,0.708532
47684.652,36042.754,2035.940,1.195,26,24,30,0.899585,-0.432832,0.058344
47685.223,36043.902,2036.619,1.259,29,27,31,0.909145,-0.412020,0.060790
47687.895,36033.102,2024.900,1.101,35,30,33,0.697902,-0.322233,0.639608
47687.066,36032.199,2025.143,1.051,33,29,32,0.676945,-0.179598,0.713786
47687.992,36032.148,2024.345,1.138,38,33,36,0.709201,-0.203294,0.675060
47680.461,36058.219,2048.445,0.408,57,50,49,0.592335,-0.534958,0.602461
47683.711,36047.906,2043.827,0.752,53,46,47,0.670256,-0.182518,0.719336
47684.828,36042.688,2039.830,1.235,35,32,35,0.856103,-0.408770,0.316218
47685.730,36040.301,2032.318,1.355,28,25,30,0.659294,-0.373216,0.652718
47687.227,36031.555,2025.026,1.051,36,32,34,0.664412,-0.199788,0.720167
47681.523,36054.094,2044.006,0.035,34,30,31,0.711819,-0.052993,0.700361
47679.043,36059.867,2050.994,0.444,45,40,41,0.588136,-0.474195,0.655160
47681.891,36052.418,2044.128,0.266,43,38,39,0.634123,0.257761,0.729004
47680.688,36055.488,2045.757,0.173,51,44,46,0.732641,-0.357346,0.579259
47682.734,36049.676,2045.019,0.490,56,48,48,0.652662,0.248106,0.715874
47680.938,36056.363,2045.903,0.124,48,41,41,0.707568,-0.454509,0.541082
47687.672,36031.191,2024.719,1.127,44,40,42,0.693230,-0.185989,0.696305
47680.340,36056.391,2046.976,0.230,53,44,45,0.716470,-0.457144,0.526963
47681.918,36053.195,2043.878,0.136,37,32,34,0.665528,0.159181,0.729201
47682.105,36050.914,2044.599,0.338,45,39,40,0.593279,0.376346,0.711606
47683.438,36047.324,2043.824,0.883,57,49,50,0.632829,-0.301117,0.713341
47684.668,36042.094,2039.549,1.301,36,33,36,0.829352,-0.442216,0.341498
47684.641,36043.750,2040.978,1.251,44,40,42,0.773077,-0.346997,0.530986
47684.734,36042.066,2037.969,1.279,31,28,33,-0.950386,0.311013,0.006195
47685.270,36036.906,2030.478,1.358,27,24,28,0.646334,-0.435900,0.626293
47685.262,36042.281,2033.966,1.153,26,24,28,0.717104,-0.474187,0.510791
47684.754,36042.461,2034.907,1.204,26,23,28,0.831815,-0.452721,0.321134
47686.898,36032.359,2025.357,1.028,32,28,32,0.689209,-0.192732,0.698460
47685.574,36034.055,2027.974,1.328,27,23,28,0.704024,-0.397353,0.588610
47681.527,36052.965,2044.421,0.180,38,33,35,0.631400,0.171923,0.756159
47680.961,36053.754,2044.584,0.180,34,30,31,0.688753,-0.009740,0.724930
47682.027,36049.609,2045.755,0.438,58,50,49,0.580214,0.157422,0.799106
47682.875,36048.289,2044.787,0.703,55,47,47,0.650785,-0.149484,0.744401
47684.492,36041.574,2034.487,1.134,34,32,37,0.827346,-0.406554,0.387571
47684.301,36041.250,2038.807,1.165,33,29,33,0.895605,-0.323371,0.305489
47684.742,36041.906,2038.402,1.279,32,29,32,0.941631,-0.326203,0.083202
47684.297,36042.098,2035.329,1.183,27,24,29,0.904967,-0.403928,0.133704
47680.285,36055.582,2046.394,0.226,51,43,45,0.731897,-0.396376,0.554268
47680.688,36053.383,2044.821,0.180,32,28,30,0.676390,0.035302,0.735697
47681.270,36052.391,2044.660,0.266,44,39,40,0.604102,0.246348,0.757874
47680.801,36051.594,2045.231,0.351,48,42,43,0.579597,0.324510,0.747503
47684.027,36041.871,2040.099,1.242,37,34,37,0.758618,-0.476799,0.444029
47683.676,36042.082,2040.765,1.172,42,39,41,0.707278,-0.474292,0.524218
47683.832,36044.281,2042.037,1.265,49,45,46,0.692377,-0.325920,0.643732
47684.363,36041.723,2036.938,1.237,31,29,34,-0.948041,0.307296,0.082382
47684.566,36041.898,2037.455,1.279,31,28,34,-0.951325,0.301702,0.062908
47684.496,36041.160,2037.875,1.143,32,29,33,0.975581,-0.213975,0.049565
47684.422,36041.250,2038.348,1.165,32,28,32,0.961015,-0.254805,0.107354
47683.996,36041.324,2035.484,1.165,37,35,39,0.936535,-0.339711,0.086593
47679.375,36057.082,2048.584,0.365,64,56,55,0.611890,-0.471072,0.635360
47679.152,36058.516,2049.706,0.471,47,41,41,0.573880,-0.496465,0.651295
47684.754,36040.949,2033.462,1.136,30,27,33,0.739775,-0.401873,0.539658
47684.270,36039.617,2033.328,0.978,29,27,32,0.814205,-0.347584,0.465033
47684.129,36039.027,2033.049,0.921,30,26,31,0.831114,-0.305211,0.464860
47682.105,36049.363,2045.755,0.682,59,51,50,0.578717,0.115743,0.807273
47684.398,36039.969,2037.649,1.062,35,32,36,0.985505,-0.089375,0.144191
47684.422,36040.156,2038.031,1.062,35,32,36,0.978018,-0.094726,0.185762
47683.285,36044.328,2042.663,1.260,51,45,45,0.643977,-0.297096,0.705002
47679.125,36055.695,2047.820,0.377,53,45,46,0.676043,-0.423565,0.602958
47684.977,36034.641,2029.113,1.292,29,26,31,0.729345,-0.375326,0.572003
47679.297,36054.891,2046.890,0.291,45,39,40,0.712954,-0.354030,0.605277
47680.020,36052.898,2045.441,0.276,32,27,29,0.686299,0.070797,0.723865
47681.438,36051.152,2045.111,0.392,51,45,45,0.562798,0.363780,0.742241
47681.426,36048.848,2045.889,0.682,61,52,51,0.526274,-0.037295,0.849497
47683.723,36042.688,2041.144,1.197,43,39,41,0.707106,-0.425588,0.564691
47683.977,36040.055,2038.727,1.054,40,36,40,0.881411,-0.124283,0.455705
47683.848,36040.527,2039.034,1.025,35,31,35,0.852221,-0.199201,0.483774
47684.086,36041.223,2034.950,1.138,38,35,40,0.893342,-0.379486,0.240686
47684.496,36038.992,2037.572,1.018,35,32,36,-0.997824,0.058321,0.030751
47683.945,36041.117,2036.060,1.237,36,34,38,-0.960905,0.258557,0.099049
47686.094,36028.543,2024.624,0.995,33,27,32,0.660710,-0.374018,0.650824
47686.133,36032.016,2026.099,1.048,32,28,32,0.667168,-0.265912,0.695829
47687.266,36030.922,2024.957,1.111,36,32,34,0.639407,-0.247869,0.727819
47678.324,36055.855,2048.685,0.385,47,40,39,0.643790,-0.392232,0.657030
47685.531,36036.199,2029.681,1.457,27,24,27,0.641993,-0.457609,0.615174
47680.523,36050.285,2046.180,0.528,61,53,52,0.558768,0.294507,0.775270
47681.027,36049.418,2046.134,0.605,64,55,54,0.550770,0.102637,0.828323
47684.738,36037.734,2031.585,1.141,28,25,30,0.687755,-0.415967,0.594949
47684.176,36038.555,2037.018,0.959,32,29,34,-0.989105,0.070899,0.129014
47683.469,36038.902,2033.926,0.903,29,27,32,0.966143,-0.210818,0.148737
47684.098,36038.871,2038.568,0.928,39,36,40,0.950458,-0.031556,0.309246
47682.555,36044.766,2043.316,1.245,54,47,47,0.607468,-0.254032,0.752629
47686.480,36030.574,2025.333,1.089,32,28,32,0.627937,-0.286007,0.723806
47683.902,36039.684,2033.792,0.923,29,27,32,0.851792,-0.339786,0.398744
47684.344,36040.852,2034.026,1.134,30,28,33,0.794827,-0.414342,0.443362
47677.703,36057.629,2050.367,0.415,49,43,43,0.562344,-0.498556,0.659705
47683.570,36037.047,2032.347,0.836,31,29,34,0.946184,-0.169689,0.275574
47681.727,36047.367,2045.066,0.898,61,53,52,0.521646,-0.341879,0.781667
47682.770,36041.875,2041.789,1.160,48,44,45,0.672576,-0.438927,0.595806
47683.531,36039.379,2039.108,0.919,46,43,46,0.853175,-0.004043,0.521609
47684.512,36038.898,2037.873,1.018,35,32,36,0.991574,-0.076804,0.104316
47684.113,36037.566,2032.207,0.844,29,25,30,0.815100,-0.344789,0.465545
47683.770,36038.281,2039.287,0.886,39,35,38,0.862174,-0.001337,0.506611
47683.949,36041.039,2039.241,1.191,33,29,33,0.854319,-0.361264,0.373668
47683.707,36039.910,2034.730,0.966,34,32,37,0.954108,-0.252205,0.161464
47681.840,36044.875,2043.958,1.227,55,47,46,0.588604,-0.260374,0.765343
47683.738,36040.395,2035.266,1.103,37,35,39,0.954728,-0.291899,0.057360
47683.602,36039.602,2034.999,0.966,33,31,36,0.972770,-0.224485,0.057655
47684.023,36037.570,2036.737,0.899,30,28,32,-0.986076,0.101105,0.132032
47679.262,36052.742,2046.074,0.464,34,29,31,0.721943,0.083133,0.686940
47680.188,36050.852,2046.101,0.528,54,47,47,0.592106,0.317833,0.740535
47680.766,36048.211,2046.017,0.861,62,51,51,0.531371,-0.159262,0.832034
47684.211,36037.840,2037.794,0.928,31,28,32,0.991281,-0.113191,0.067457
47683.367,36038.414,2039.901,0.883,40,36,39,0.790269,0.018055,0.612494
47683.148,36040.293,2039.602,1.025,40,37,39,0.793120,-0.210985,0.571354
47683.633,36039.016,2035.521,0.919,32,30,35,-0.985780,0.086806,0.143883
47683.402,36038.195,2034.375,0.851,32,30,35,0.997066,-0.076536,0.001048
47683.758,36037.926,2036.140,0.899,28,26,30,-0.974073,0.052291,0.220109
47683.840,36037.223,2036.342,0.841,35,32,38,-0.983590,0.055630,0.171625
47682.977,36043.461,2042.419,1.198,52,46,46,0.650396,-0.326009,0.686078
47682.602,36042.441,2042.242,1.129,50,44,45,0.661362,-0.399470,0.634842
47684.168,36037.578,2038.553,0.873,37,33,36,0.944620,-0.147301,0.293251
47684.125,36037.977,2038.842,0.873,36,32,35,0.908747,-0.057891,0.413312
47678.707,36055.141,2047.869,0.370,46,38,38,0.692896,-0.383480,0.610605
47683.840,36034.891,2030.438,1.019,31,28,33,0.850014,-0.278214,0.447295
47683.363,36036.746,2032.430,0.836,32,29,34,0.967134,-0.116260,0.226133
47678.648,36053.047,2046.906,0.438,40,34,36,0.768550,-0.049721,0.637854
47680.145,36051.641,2045.538,0.382,45,39,40,0.615946,0.278529,0.736907
47679.473,36050.695,2046.910,0.701,46,40,39,0.636522,0.254293,0.728131
47681.090,36046.816,2045.221,1.021,56,48,47,0.551015,-0.322898,0.769493
47683.488,36037.695,2033.274,0.817,30,28,32,0.947372,-0.183494,0.262328
47683.418,36037.902,2034.865,0.851,31,28,34,-0.994656,0.043054,0.093836
47685.422,36031.195,2026.457,1.154,29,26,31,0.703381,-0.297770,0.645437
47682.590,36040.297,2040.448,0.957,39,36,38,0.762537,-0.242697,0.599696
47682.656,36041.211,2041.331,1.103,45,42,43,0.710881,-0.404097,0.575633
47684.023,36037.668,2039.031,0.873,40,36,39,0.912153,-0.086155,0.400691
47683.840,36036.449,2038.005,0.822,34,31,35,0.980111,-0.134043,0.146340
47683.590,36038.035,2035.758,0.896,29,27,32,-0.977448,0.024880,0.209707
47685.176,36029.117,2025.765,1.086,31,27,31,0.748367,-0.278056,0.602189
47683.777,36036.445,2031.697,0.886,32,29,34,0.896906,-0.249715,0.364968
47684.652,36031.805,2027.636,1.302,28,26,29,0.813838,-0.256756,0.521292
47683.426,36036.090,2032.259,0.756,35,32,37,0.968687,-0.147940,0.199398
47683.445,36037.289,2034.379,0.817,31,30,34,-0.998417,-0.011428,0.055064
47683.629,36035.770,2034.095,-0.732,32,30,35,-0.996558,0.011724,0.082069
47683.863,36035.586,2035.535,0.757,35,33,38,-0.996297,0.033607,0.079140
